what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352354041702
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352354122661
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352354125826
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352354806179
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352354806682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352354807537
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352354812375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352354959158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352354967250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352354970728
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352354972338
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352355025291
started,bundle,org.eclipse.wb.os,1.3.0.r37x201202052311,"org.eclipse.wb.os",1352355027055
started,bundle,org.eclipse.wb.os.win32,1.3.0.r37x201202052311,"org.eclipse.wb.os.win32",1352355027099
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1352355030856
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352355030875
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1352355032766
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1352355035012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352355042403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352355390190
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352355393463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352355406569
activated,perspective,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.Perspective",1352355409259
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1352355411118
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352355411236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352355413161
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352355414308
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352355418402
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352355419076
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352355421377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352355422949
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352355424274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352355429605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352355586133
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352355587272
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352355593965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352355596965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352355600806
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352355602369
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352355604896
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352355612187
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352355615276
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352355615420
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352355617110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352355618515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352355749356
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1352355753162
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352355757402
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352355792435
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1352355794156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352355794962
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352355796553
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1352355796558
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1352355796583
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352355818610
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352356542412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352356543659
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352356688727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352356691599
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352357082237
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1352357087499
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352357087517
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1352357090578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352357122596
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352357376853
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352357383600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352357407715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352357419515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352357424116
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1352357429458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352357431971
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352384145603
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1352384149582
