what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1351807599358
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1351807602797
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1351807605645
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351807609862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351807620186
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351807667397
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351807669803
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1351807675281
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351807677266
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1351807681792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351807684898
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1351807688100
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351807690875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351807691460
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351807731512
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351807734482
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1351807738671
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351807739988
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1351807744574
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351807747884
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1351807751130
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351807759660
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351807765047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351807767417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351807775483
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1351807775498
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1351807778942
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1351807781792
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351807783625
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1351807791517
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351807827380
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351807827438
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1351807833264
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351807834930
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1351807837833
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351807840044
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1351807843108
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351807845108
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1351807847792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351807850076
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1351807853151
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351807855531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1351807858881
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351807861216
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351807863007
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351807874813
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351807876257
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351807877307
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351807899931
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1351807903589
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1351807906662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351807908599
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351808071934
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351808073517
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351808076614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351808079060
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351808088976
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351808094168
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351808101215
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1351808102705
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1351808104913
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351808105875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351808111354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351808112609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351808115363
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351808116703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351808122040
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351808122056
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1351808162919
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351808182567
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351808185097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351808201032
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351808206770
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351808233496
