what,kind,bundleId,bundleVersion,description,time
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351795461575
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351795485872
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351795488916
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351795489263
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351795489648
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351795490102
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351795495296
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351795499871
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351795502900
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351795529816
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351795555416
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351795563429
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351795563751
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351795564031
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351795564475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351795564890
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351795565199
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351795565612
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351795566047
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351795566432
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351795566787
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1351795569000
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351795573088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351795588767
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1351795588833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351795592989
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351795600945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351795602237
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351795605541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351795608306
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351795610416
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351795618373
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351795620644
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1351795622173
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351795628900
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351795631250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351795636075
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1351795636266
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1351795643834
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1351795647883
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351795649171
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1351795655905
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351795692645
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351795696683
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351795699486
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1351795699714
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351795711262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1351795714132
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351795714671
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1351795714683
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1351795714684
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351795716595
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351795879112
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351795880611
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351795893643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351795893698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351795894724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351795894774
